sample_index,true_label,predicted_label,confidence,correct,confidence_band
770,4,4,1.0,True,high
771,7,7,0.9999889135360718,True,high
772,1,1,0.9999978542327881,True,high
773,9,9,0.9999979734420776,True,high
774,4,4,0.9998428821563721,True,high
775,2,2,0.999971866607666,True,high
776,4,4,0.9999959468841553,True,high
777,1,1,0.9999995231628418,True,high
778,5,5,0.9999998807907104,True,high
779,5,5,0.9999998807907104,True,high
780,3,3,0.9997023940086365,True,high
781,8,8,0.9974907636642456,True,high
782,3,3,1.0,True,high
783,1,1,0.9999992847442627,True,high
784,4,4,0.9999983310699463,True,high
785,5,5,0.9999741315841675,True,high
786,6,6,0.9760057330131531,True,high
787,8,8,0.9999971389770508,True,high
788,9,9,0.9999611377716064,True,high
789,4,4,0.9997076392173767,True,high
790,1,1,0.9999991655349731,True,high
791,5,5,0.9997803568840027,True,high
792,3,3,1.0,True,high
793,8,8,1.0,True,high
794,0,0,1.0,True,high
795,3,3,0.999701201915741,True,high
796,2,2,0.9999994039535522,True,high
797,5,5,0.9998342990875244,True,high
798,1,1,0.9999977350234985,True,high
799,2,2,1.0,True,high
800,8,8,0.9934373497962952,True,high
801,3,3,0.9999667406082153,True,high
802,4,4,0.9999996423721313,True,high
803,4,4,1.0,True,high
804,0,0,0.9999843835830688,True,high
805,8,8,1.0,True,high
806,8,8,1.0,True,high
807,3,3,0.9999998807907104,True,high
808,3,3,0.9999986886978149,True,high
809,1,1,0.9999918937683105,True,high
810,7,7,0.9931881427764893,True,high
811,3,3,0.9999995231628418,True,high
812,5,5,1.0,True,high
813,9,9,0.9765129089355469,True,high
814,6,6,0.9999997615814209,True,high
815,3,3,0.9999959468841553,True,high
816,2,2,0.9999701976776123,True,high
817,6,6,0.9997120499610901,True,high
818,1,1,0.9999996423721313,True,high
819,3,3,1.0,True,high
820,6,6,1.0,True,high
821,0,0,0.9999978542327881,True,high
822,7,7,1.0,True,high
823,2,2,0.9999855756759644,True,high
824,1,1,0.9999998807907104,True,high
825,7,7,0.9999998807907104,True,high
826,1,1,1.0,True,high
827,4,4,0.9935165643692017,True,high
828,2,2,0.9999963045120239,True,high
829,4,4,0.9888147711753845,True,high
830,2,2,0.9999991655349731,True,high
831,1,1,0.9999982118606567,True,high
832,7,7,0.9999076128005981,True,high
833,9,9,0.9972448348999023,True,high
834,6,6,0.9999829530715942,True,high
835,1,1,0.9999994039535522,True,high
836,1,1,0.9999997615814209,True,high
837,2,2,0.999991774559021,True,high
838,4,4,1.0,True,high
839,8,8,0.8193657994270325,True,medium
840,1,1,0.9999934434890747,True,high
841,7,7,0.9999701976776123,True,high
842,7,7,0.9994252920150757,True,high
843,4,4,1.0,True,high
844,8,8,0.8287006616592407,True,medium
845,0,0,0.9999982118606567,True,high
846,7,7,0.9986628293991089,True,high
847,3,3,0.9999996423721313,True,high
848,1,1,0.9999988079071045,True,high
849,3,3,1.0,True,high
850,1,1,1.0,True,high
851,0,0,1.0,True,high
852,7,7,0.9999978542327881,True,high
853,7,7,0.9999841451644897,True,high
854,0,0,0.9999998807907104,True,high
855,3,3,1.0,True,high
856,5,5,0.9999881982803345,True,high
857,5,5,0.9999620914459229,True,high
858,2,2,0.9999969005584717,True,high
859,7,7,0.9999891519546509,True,high
860,6,6,1.0,True,high
861,6,6,0.9999990463256836,True,high
862,9,9,0.9999397993087769,True,high
863,2,2,0.9999964237213135,True,high
864,8,8,0.9999958276748657,True,high
865,3,3,0.9999998807907104,True,high
866,5,5,0.9999492168426514,True,high
867,2,2,0.9999954700469971,True,high
868,2,2,0.9999908208847046,True,high
869,5,5,0.9999998807907104,True,high
870,6,6,0.9996113181114197,True,high
871,0,0,1.0,True,high
872,8,8,0.9999004602432251,True,high
873,2,2,0.9999814033508301,True,high
874,9,9,0.9964624047279358,True,high
875,2,2,0.9999501705169678,True,high
876,8,8,0.9999998807907104,True,high
877,8,8,0.9990195035934448,True,high
878,8,8,0.9998358488082886,True,high
879,8,8,0.9999979734420776,True,high
880,7,7,0.9999858140945435,True,high
881,4,4,0.9902271032333374,True,high
882,9,9,0.5672053694725037,True,low
883,3,3,0.8217454552650452,True,medium
884,0,0,0.9999990463256836,True,high
885,6,6,0.999849796295166,True,high
886,6,6,0.9999982118606567,True,high
887,3,3,0.9999998807907104,True,high
888,2,2,0.9999926090240479,True,high
889,1,1,1.0,True,high
890,3,3,0.9999475479125977,True,high
891,2,2,0.9999980926513672,True,high
892,2,2,0.9999991655349731,True,high
893,9,9,0.9999867677688599,True,high
894,3,3,0.9964826107025146,True,high
895,0,0,0.9999959468841553,True,high
896,0,0,0.999976634979248,True,high
897,5,5,1.0,True,high
898,7,7,0.9893993735313416,True,high
899,8,8,0.9999990463256836,True,high
900,1,1,0.9998615980148315,True,high
901,4,4,0.9999920129776001,True,high
902,4,4,0.9992710947990417,True,high
903,6,6,0.9999310970306396,True,high
904,0,0,0.9999908208847046,True,high
905,2,2,0.9999979734420776,True,high
906,9,9,0.9999860525131226,True,high
907,1,1,0.9999966621398926,True,high
908,4,4,0.9999996423721313,True,high
909,7,7,0.997642457485199,True,high
910,4,4,0.9999995231628418,True,high
911,7,7,0.9999972581863403,True,high
912,3,3,0.9999998807907104,True,high
913,9,9,0.9999837875366211,True,high
914,8,8,0.9999997615814209,True,high
915,8,8,0.9999229907989502,True,high
916,4,4,0.9961076378822327,True,high
917,7,7,0.9999997615814209,True,high
918,1,1,0.999995231628418,True,high
919,2,2,0.9999903440475464,True,high
920,1,1,0.9999992847442627,True,high
921,2,2,1.0,True,high
922,2,2,0.9995375871658325,True,high
923,3,3,1.0,True,high
924,2,7,0.6417014598846436,False,low
925,3,3,1.0,True,high
926,2,2,0.990584671497345,True,high
927,3,3,1.0,True,high
928,9,9,0.999782145023346,True,high
929,1,1,0.9999986886978149,True,high
930,7,7,0.9999309778213501,True,high
931,4,4,0.9999972581863403,True,high
932,0,0,0.9999945163726807,True,high
933,3,3,1.0,True,high
934,5,5,0.9999998807907104,True,high
935,5,5,0.9999963045120239,True,high
936,8,8,0.9174365997314453,True,high
937,6,6,1.0,True,high
938,3,3,0.8711474537849426,True,medium
939,2,2,0.9921411275863647,True,high
940,6,6,0.9990994930267334,True,high
941,7,7,1.0,True,high
942,6,6,1.0,True,high
943,6,6,0.9999860525131226,True,high
944,3,3,0.9998074173927307,True,high
945,2,2,1.0,True,high
946,7,7,0.9996103644371033,True,high
947,8,9,0.8926576375961304,False,medium
948,1,1,0.9999995231628418,True,high
949,1,1,0.9999985694885254,True,high
950,7,7,0.9982411861419678,True,high
951,5,5,0.9998558759689331,True,high
952,6,6,0.9998735189437866,True,high
953,4,4,0.9999995231628418,True,high
954,9,9,0.999984622001648,True,high
955,5,5,0.9999887943267822,True,high
956,1,1,0.9980713725090027,True,high
957,3,3,0.9993423819541931,True,high
958,3,3,0.9776109457015991,True,high
959,4,4,0.9982884526252747,True,high
960,7,7,0.9997194409370422,True,high
961,8,8,1.0,True,high
962,9,9,0.9967845678329468,True,high
963,1,1,0.9999904632568359,True,high
964,1,1,0.999984860420227,True,high
965,6,6,0.9141392707824707,True,high
966,9,9,0.998880922794342,True,high
967,1,1,1.0,True,high
968,4,4,0.9999996423721313,True,high
969,4,4,0.971796452999115,True,high
970,5,5,1.0,True,high
971,4,4,0.9999997615814209,True,high
972,0,0,1.0,True,high
973,6,6,1.0,True,high
974,2,2,0.9999997615814209,True,high
975,2,2,0.9999504089355469,True,high
976,3,3,0.9999754428863525,True,high
977,1,1,0.9999210834503174,True,high
978,5,5,1.0,True,high
979,1,1,0.9999997615814209,True,high
980,2,2,1.0,True,high
981,0,0,0.9999997615814209,True,high
982,3,3,0.9998407363891602,True,high
983,8,8,0.9999980926513672,True,high
984,1,1,0.9999983310699463,True,high
985,2,2,0.9999991655349731,True,high
986,6,6,0.9999996423721313,True,high
987,7,7,0.9999986886978149,True,high
988,1,1,0.9999363422393799,True,high
989,6,6,0.9999617338180542,True,high
990,2,2,0.999983549118042,True,high
991,3,3,1.0,True,high
992,9,9,0.9995936751365662,True,high
993,0,0,0.9999966621398926,True,high
994,1,1,0.9999560117721558,True,high
995,2,2,0.9999375343322754,True,high
996,2,2,1.0,True,high
997,0,0,1.0,True,high
998,8,8,0.999134361743927,True,high
999,9,9,0.9983991980552673,True,high
1000,9,9,0.9996776580810547,True,high
1001,0,0,0.999992847442627,True,high
1002,2,2,0.999664306640625,True,high
1003,5,5,0.9993895292282104,True,high
1004,1,1,0.999976634979248,True,high
1005,9,9,0.9999966621398926,True,high
1006,7,7,0.9998756647109985,True,high
1007,8,8,0.9999336004257202,True,high
1008,1,1,0.9999997615814209,True,high
1009,0,0,0.9999967813491821,True,high
1010,4,4,0.9999862909317017,True,high
1011,1,1,1.0,True,high
1012,7,7,0.9975842237472534,True,high
1013,9,9,0.9999290704727173,True,high
1014,6,5,0.9973795413970947,False,high
1015,4,4,0.9999638795852661,True,high
1016,2,2,0.9999967813491821,True,high
1017,6,6,0.9999842643737793,True,high
1018,8,8,0.9999998807907104,True,high
1019,1,1,0.999996542930603,True,high
1020,3,3,1.0,True,high
1021,7,7,0.9988805651664734,True,high
1022,5,5,0.9999219179153442,True,high
1023,4,4,0.9999997615814209,True,high
1024,4,4,0.9999961853027344,True,high
1025,1,1,0.9999997615814209,True,high
1026,8,8,0.9790077209472656,True,high
1027,1,1,0.9999997615814209,True,high
1028,3,3,0.9999970197677612,True,high
1029,8,8,0.9999990463256836,True,high
1030,1,1,0.9999998807907104,True,high
1031,2,2,0.9999909400939941,True,high
1032,5,5,0.9983282685279846,True,high
1033,8,1,0.9889222383499146,False,high
1034,0,0,0.9999986886978149,True,high
1035,6,6,0.9999996423721313,True,high
1036,2,2,0.9999980926513672,True,high
1037,1,1,0.9999998807907104,True,high
1038,1,1,0.9999974966049194,True,high
1039,7,3,0.3309132158756256,False,low
1040,1,1,0.9999986886978149,True,high
1041,5,5,1.0,True,high
1042,3,3,0.9999990463256836,True,high
1043,4,4,0.9999973773956299,True,high
1044,6,6,0.9936462640762329,True,high
1045,9,9,0.9657133221626282,True,high
1046,5,5,0.9999955892562866,True,high
1047,0,0,0.9999868869781494,True,high
1048,9,9,0.9999988079071045,True,high
1049,2,2,1.0,True,high
1050,2,2,0.9973016977310181,True,high
1051,4,4,0.999790370464325,True,high
1052,8,8,0.9999842643737793,True,high
1053,2,2,0.9999998807907104,True,high
1054,1,1,0.9999978542327881,True,high
1055,7,7,0.9999468326568604,True,high
1056,2,2,0.9999959468841553,True,high
1057,4,4,1.0,True,high
1058,9,9,0.99997878074646,True,high
1059,4,4,0.9999929666519165,True,high
1060,4,4,0.9999986886978149,True,high
1061,0,0,0.9999816417694092,True,high
1062,3,3,0.7272089719772339,True,medium
1063,9,9,0.999988317489624,True,high
1064,2,2,0.9999833106994629,True,high
1065,2,2,0.9999972581863403,True,high
1066,3,3,0.999966025352478,True,high
1067,3,3,0.9999833106994629,True,high
1068,8,8,0.9950562715530396,True,high
1069,3,3,0.9999419450759888,True,high
1070,5,5,1.0,True,high
1071,7,7,0.9999923706054688,True,high
1072,3,3,0.7376943826675415,True,medium
1073,5,5,0.999996542930603,True,high
1074,8,8,0.9999991655349731,True,high
1075,1,1,0.999995231628418,True,high
1076,2,2,0.9999325275421143,True,high
1077,4,4,0.9999731779098511,True,high
1078,4,4,0.9999765157699585,True,high
1079,6,6,0.9999977350234985,True,high
1080,4,4,0.9999793767929077,True,high
1081,9,9,0.9997403025627136,True,high
1082,5,5,0.9999529123306274,True,high
1083,1,1,0.9999979734420776,True,high
1084,0,0,0.9999996423721313,True,high
1085,6,6,0.9999972581863403,True,high
1086,9,9,0.9999814033508301,True,high
1087,5,5,0.9999991655349731,True,high
1088,9,9,0.9999948740005493,True,high
1089,5,5,0.9989332556724548,True,high
1090,9,9,0.9979445338249207,True,high
1091,7,7,0.9999319314956665,True,high
1092,3,3,0.9999748468399048,True,high
1093,8,8,0.9998989105224609,True,high
1094,0,0,1.0,True,high
1095,3,3,0.9999988079071045,True,high
1096,7,7,0.9999998807907104,True,high
1097,1,1,0.999995231628418,True,high
1098,3,3,0.9999768733978271,True,high
1099,6,6,0.9999992847442627,True,high
1100,7,7,0.9999997615814209,True,high
1101,8,8,0.9909607768058777,True,high
1102,5,5,1.0,True,high
1103,9,9,0.9999786615371704,True,high
1104,7,7,0.9999990463256836,True,high
1105,9,9,0.9999971389770508,True,high
1106,6,6,1.0,True,high
1107,9,9,0.9809447526931763,True,high
1108,6,6,0.9997809529304504,True,high
1109,3,3,0.9999985694885254,True,high
1110,7,7,1.0,True,high
1111,4,4,1.0,True,high
1112,4,6,0.9690425395965576,False,high
1113,5,5,1.0,True,high
1114,3,3,0.8861364722251892,True,medium
1115,5,5,0.9999961853027344,True,high
1116,4,4,0.9999988079071045,True,high
1117,7,7,0.9999480247497559,True,high
1118,8,8,0.9998199343681335,True,high
1119,7,7,0.9976947903633118,True,high
1120,8,8,0.9999992847442627,True,high
1121,0,0,0.9999505281448364,True,high
1122,7,7,0.9992069602012634,True,high
1123,6,6,1.0,True,high
1124,8,8,0.9980972409248352,True,high
1125,8,8,0.9999433755874634,True,high
1126,7,7,0.9999998807907104,True,high
1127,3,3,0.9999995231628418,True,high
1128,3,3,0.9833457469940186,True,high
1129,1,1,0.999997615814209,True,high
1130,9,9,0.9999040365219116,True,high
1131,5,5,0.9998600482940674,True,high
1132,2,2,0.9999995231628418,True,high
1133,7,7,0.9999921321868896,True,high
1134,3,3,1.0,True,high
1135,5,5,0.9999992847442627,True,high
1136,1,1,0.9999988079071045,True,high
1137,1,1,0.9999979734420776,True,high
1138,2,2,0.9992081522941589,True,high
1139,1,1,0.9999991655349731,True,high
1140,4,4,0.9999998807907104,True,high
1141,7,7,0.999993085861206,True,high
1142,4,4,0.9999985694885254,True,high
1143,7,7,0.9815841317176819,True,high
1144,5,5,0.9999998807907104,True,high
1145,4,4,0.9989584684371948,True,high
1146,5,5,0.9999719858169556,True,high
1147,4,4,0.9994516968727112,True,high
1148,0,0,1.0,True,high
1149,8,8,0.9999972581863403,True,high
1150,3,3,0.9998985528945923,True,high
1151,6,6,0.9999626874923706,True,high
1152,9,9,0.999686598777771,True,high
1153,6,6,0.9995021820068359,True,high
1154,0,0,0.999982476234436,True,high
1155,2,2,0.9999324083328247,True,high
1156,7,7,0.9702141284942627,True,high
1157,4,4,0.9999828338623047,True,high
1158,4,4,1.0,True,high
1159,4,4,0.9996583461761475,True,high
1160,4,4,0.9999992847442627,True,high
1161,6,6,0.999963641166687,True,high
1162,6,6,1.0,True,high
1163,4,4,0.9999995231628418,True,high
1164,7,7,0.9999964237213135,True,high
1165,9,9,0.9999823570251465,True,high
1166,3,3,0.9779094457626343,True,high
1167,4,4,0.9999946355819702,True,high
1168,5,5,1.0,True,high
1169,5,5,0.9999688863754272,True,high
1170,8,8,1.0,True,high
1171,7,7,0.9999903440475464,True,high
1172,3,3,1.0,True,high
1173,7,7,0.999957799911499,True,high
1174,2,2,0.9999997615814209,True,high
1175,7,7,0.9999994039535522,True,high
1176,0,0,0.9999988079071045,True,high
1177,2,2,0.9999957084655762,True,high
1178,4,6,0.578123152256012,False,low
1179,1,1,0.9999972581863403,True,high
1180,1,1,1.0,True,high
1181,6,6,0.9832075834274292,True,high
1182,6,5,0.7113134264945984,False,medium
1183,9,9,0.9999949932098389,True,high
1184,2,2,0.9990492463111877,True,high
1185,8,8,0.9999914169311523,True,high
1186,7,7,1.0,True,high
1187,2,2,0.9996867179870605,True,high
1188,0,0,1.0,True,high
1189,1,1,0.9999985694885254,True,high
1190,5,5,1.0,True,high
1191,0,0,0.9962902069091797,True,high
1192,9,9,0.9784504771232605,True,high
1193,1,1,0.9999998807907104,True,high
1194,7,7,0.9997743964195251,True,high
1195,0,0,1.0,True,high
1196,6,6,0.9999998807907104,True,high
1197,0,0,0.9999980926513672,True,high
1198,8,8,0.9998621940612793,True,high
1199,6,6,0.9999775886535645,True,high
1200,8,8,0.9649235010147095,True,high
1201,1,1,0.9999995231628418,True,high
1202,8,8,0.9910649061203003,True,high
1203,0,0,1.0,True,high
1204,3,3,0.9995129108428955,True,high
1205,3,3,1.0,True,high
1206,7,7,0.9985800981521606,True,high
1207,2,2,1.0,True,high
1208,3,3,0.9999655485153198,True,high
1209,6,6,0.9976831674575806,True,high
1210,2,2,1.0,True,high
1211,1,1,0.9999924898147583,True,high
1212,6,6,0.9971963167190552,True,high
1213,1,1,1.0,True,high
1214,1,1,0.9999969005584717,True,high
1215,3,3,0.9999996423721313,True,high
1216,7,7,0.999658465385437,True,high
1217,9,9,0.9958353042602539,True,high
1218,0,0,0.9999985694885254,True,high
1219,8,8,0.9995269775390625,True,high
1220,0,0,0.9999947547912598,True,high
1221,5,5,0.9999998807907104,True,high
1222,4,4,1.0,True,high
1223,0,0,0.9999608993530273,True,high
1224,2,2,0.9985040426254272,True,high
1225,8,8,1.0,True,high
1226,7,2,0.9641334414482117,False,high
1227,2,2,0.9999961853027344,True,high
1228,9,9,0.999703586101532,True,high
1229,8,8,0.9999988079071045,True,high
1230,4,4,0.9998179078102112,True,high
1231,0,0,0.9999986886978149,True,high
1232,9,6,0.5840871930122375,False,low
1233,5,5,0.9999997615814209,True,high
1234,8,8,0.999775230884552,True,high
1235,5,5,0.9999984502792358,True,high
1236,1,1,0.9999979734420776,True,high
1237,2,2,0.9999768733978271,True,high
1238,1,1,0.9999998807907104,True,high
1239,3,3,0.9998409748077393,True,high
1240,1,1,0.9999967813491821,True,high
1241,7,7,0.9999843835830688,True,high
1242,4,4,0.6801653504371643,True,low
1243,5,5,0.9999986886978149,True,high
1244,7,7,0.9999017715454102,True,high
1245,2,2,1.0,True,high
1246,0,0,0.9999977350234985,True,high
1247,9,5,0.8957929015159607,False,medium
1248,8,8,0.9923253059387207,True,high
1249,8,8,0.9999997615814209,True,high
1250,6,6,0.9999958276748657,True,high
1251,2,2,0.9999741315841675,True,high
1252,5,5,0.9999910593032837,True,high
1253,4,4,0.9999165534973145,True,high
1254,1,1,0.9999992847442627,True,high
1255,9,9,0.9999949932098389,True,high
1256,2,2,0.9973976612091064,True,high
1257,1,1,0.9999986886978149,True,high
1258,5,5,0.9999958276748657,True,high
1259,8,8,0.9996920824050903,True,high
1260,7,1,0.7658596634864807,False,medium
1261,0,0,1.0,True,high
1262,2,2,0.999997615814209,True,high
1263,4,4,0.9962917566299438,True,high
1264,4,4,0.9999630451202393,True,high
1265,3,3,1.0,True,high
1266,6,6,0.9999231100082397,True,high
1267,8,8,0.9999984502792358,True,high
1268,8,8,0.999995231628418,True,high
1269,2,2,0.9999895095825195,True,high
1270,4,4,0.9996048808097839,True,high
1271,0,0,0.999998927116394,True,high
1272,5,5,0.9999980926513672,True,high
1273,0,0,0.9990373849868774,True,high
1274,4,4,0.9793353080749512,True,high
1275,4,4,0.9999972581863403,True,high
1276,7,7,0.9999092817306519,True,high
1277,9,9,0.9999876022338867,True,high
1278,3,3,1.0,True,high
1279,4,4,0.9935890436172485,True,high
1280,1,1,0.9999998807907104,True,high
1281,5,5,0.9999785423278809,True,high
1282,9,9,0.9999467134475708,True,high
1283,7,7,0.9978631138801575,True,high
1284,3,3,1.0,True,high
1285,5,5,0.9999998807907104,True,high
1286,8,8,0.9999655485153198,True,high
1287,8,8,0.9999216794967651,True,high
1288,0,0,0.9999940395355225,True,high
1289,5,5,0.9880260825157166,True,high
1290,3,3,0.8551048040390015,True,medium
1291,3,3,0.9999960660934448,True,high
1292,6,6,0.9832302927970886,True,high
1293,6,6,1.0,True,high
1294,0,0,1.0,True,high
1295,1,1,0.9999998807907104,True,high
1296,6,6,0.999768078327179,True,high
